ID,Nom,Domaine,"Prix TTC",UrlImage,URL
1665,"Magnum Grandes Teppes VV","Jean-François Ganevat","122.00 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/magnum-grandes-teppes-vv-144605.jpg?v=1605012209,https://www.petitescaves.com/products/2016-magnum-grandes-teppes-vv
1664,"Grandes Teppes VV","Jean-François Ganevat","51.80 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/grandes-teppes-vv-687141.jpg?v=1605004038,https://www.petitescaves.com/products/grandes-teppes-vv-2016
1656,Rebelle,"David Reynaud","39.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/rebelle-621546.jpg?v=1605022328,https://www.petitescaves.com/products/rebelle-2016
1654,Butteaux,"Thomas Pico","61.00 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/butteaux-262365.jpg?v=1605019511,https://www.petitescaves.com/products/butteaux-2016
1653,Audere,"Benjamin Taillandier","19.25 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/audere-639867.jpg?v=1605014325,https://www.petitescaves.com/products/audere-2017
1647,Raffût,"Sylvain Bock","18.80 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/raffut-413090.jpg?v=1605019460,https://www.petitescaves.com/products/2018-raffut
1645,"La Reine Rousse","Luc Bauer","24.20 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/la-reine-rousse-358057.jpg?v=1605006591,https://www.petitescaves.com/products/la-reine-rousse-2017
1640,"Les Fouchardes","Mark & Martial Angeli et Bruno Ciofi","45.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/les-fouchardes-716882.jpg?v=1605003454,https://www.petitescaves.com/products/les-fouchardes-2017
1637,"POÏÈSIS","Olivier Lejeune","22.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/poiesis-244346.jpg?v=1605023632,https://www.petitescaves.com/products/poiesis-2017
1633,Prinzet,"Jérémie Illouz","18.50 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/prinzet-234469.jpg?v=1605020428,https://www.petitescaves.com/products/prinzet-2016
1632,"Blanc de blancs -  Grand Cru","Aurélien Laherte","39.50 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/blanc-de-blancs-grand-cru-511526.jpg?v=1605008649,https://www.petitescaves.com/products/blanc-de-blancs-brut-nature-grand-cru
1625,"Côteaux de Bassenon","J-Michel Stephan","92.00 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/coteaux-de-bassenon-471355.jpg?v=1605004097,https://www.petitescaves.com/products/coteau-de-bassenon-2016
1613,"Racines (blanc)","C. et E. Courtois","35.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/racines-blanc-259485.jpg?v=1605003295,https://www.petitescaves.com/products/racines-blanc-2016
1598,"Magnum La Colline Inspirée","Emmanuel Lassaigne","130.00 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/magnum-la-colline-inspiree-236086.jpg?v=1605029124,https://www.petitescaves.com/products/magnum-la-colline-inspiree
1597,"Coffret les Primeurs 2020",PetitesCaves,"58.50 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/coffret-les-primeurs-2020-307948.jpg?v=1605003511,https://www.petitescaves.com/products/coffret-les-primeurs-2020
1595,"Coffret Les Cailloux du Paradis 2016","C. et E. Courtois","85.30 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/coffret-les-cailloux-du-paradis-2016-905276.jpg?v=1605018115,https://www.petitescaves.com/products/wines-by-courtois-2016
1591,"Coffret Initiation Cépages",PetitesCaves,"45.30 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/coffret-initiation-cepages-934490.jpg?v=1605003222,https://www.petitescaves.com/products/special-box-num-2
1590,Condrieu,"François Dumas","39.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/condrieu-776889.jpg?v=1605019826,https://www.petitescaves.com/products/2017-13
1586,"Coffret Domaine Richaud","Marcel, Claire et Thomas Richaud","47.25 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/coffret-domaine-richaud-426899.jpg?v=1605008797,https://www.petitescaves.com/products/coffret-richaud
1583,"Coteaux du Giennois","Thierry Puzelat","17.50 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/coteaux-du-giennois-356046.jpg?v=1605023839,https://www.petitescaves.com/products/coteaux-du-giennois-2015
1581,Prenelle,"Isabelle Guiller, Henri et Antoine Montabonnet","66.00 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/prenelle-710889.jpg?v=1605007726,https://www.petitescaves.com/products/prenelle-2016
1580,"A pas de velours","Christophe Lindenlaub","15.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/a-pas-de-velours-602764.jpg?v=1605028816,https://www.petitescaves.com/products/2018-a-pas-de-velours
1576,"Magnum A Griffes Acérées (riesling)","Christophe Lindenlaub","31.41 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/magnum-a-griffes-acerees-riesling-947139.jpg?v=1605029274,https://www.petitescaves.com/products/magnum-a-griffes-acerees-riesling-2016
1573,"Les Cèdres","Jean-François Ganevat","37.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/les-cedres-344088.jpg?v=1605014392,https://www.petitescaves.com/products/les-cedres-2016
1572,"Magnum Les Cèdres","Jean-François Ganevat","85.00 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/magnum-les-cedres-551686.jpg?v=1605002123,https://www.petitescaves.com/products/2016-magnum-les-cedres
1568,Fusain,"Grégoire Rousseau","30.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/fusain-597348.jpg?v=1605006334,https://www.petitescaves.com/products/fusain-2018
1552,"Magnum Pinotctambule","Tony Bornard","39.50 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/magnum-pinotctambule-167919.jpg?v=1605006143,https://www.petitescaves.com/products/magnum-2016-pinotctambule
1549,Samplemousse,"Rémi Sédès","15.30 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/samplemousse-322507.jpg?v=1605009889,https://www.petitescaves.com/products/samplemousse-2018
1547,"Trait Gamay","Rémi Sédès","16.70 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/trait-gamay-143879.jpg?v=1605019235,https://www.petitescaves.com/products/trait-gamay-2017
1544,"La Diva Blanche","Lidewij van Wilgen","19.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/la-diva-blanche-693869.jpg?v=1605014293,https://www.petitescaves.com/products/la-diva-blanche-2019
1534,"Clef de Sol","Damien Delecheneau","21.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/clef-de-sol-637279.jpg?v=1605012987,https://www.petitescaves.com/products/clef-de-sol-2017
1532,"La Fleur Cailleau","Paul Barre","30.00 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/la-fleur-cailleau-475808.jpg?v=1605011080,https://www.petitescaves.com/products/la-fleur-cailleau-2014
1528,"Les Malbecs","H. et D. Barrault","18.50 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/les-malbecs-651541.jpg?v=1605022068,https://www.petitescaves.com/products/les-malbecs-2016
1523,"Fronholz Pinot Noir","André Ostertag","41.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/fronholz-pinot-noir-716739.jpg?v=1605021701,https://www.petitescaves.com/products/fronholz-pinot-noir-2018
1522,"Fronholz Muscat","André Ostertag","26.50 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/fronholz-muscat-922761.jpg?v=1605022023,https://www.petitescaves.com/products/fronholz-muscat-2018
1521,"Les Jardins, riesling","André Ostertag","18.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/les-jardins-riesling-435375.jpg?v=1605004660,https://www.petitescaves.com/products/les-jardins-riesling-2018
1520,"Heissenberg Riesling","André Ostertag","36.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/heissenberg-riesling-175875.jpg?v=1605022326,https://www.petitescaves.com/products/heissenberg-riesling-2018
1519,"Zellberg Pinot Gris","André Ostertag","37.50 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/zellberg-pinot-gris-400570.jpg?v=1605021865,https://www.petitescaves.com/products/zellberg-pinot-gris-2018
1513,Brouilly,"Alex Foillard","23.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/brouilly-219291.jpg?v=1605003868,https://www.petitescaves.com/products/brouilly-2017
1507,"Grotte Di Sole","Jean-Baptiste Arena","27.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/grotte-di-sole-498471.jpg?v=1605022389,https://www.petitescaves.com/products/grotte-di-sole-2018-rouge
1504,Granite,"Fred Niger","15.50 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/granite-883997.jpg?v=1605011295,https://www.petitescaves.com/products/granite-2018
1503,Classic,"Fred Niger","11.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/classic-235304.jpg?v=1605018347,https://www.petitescaves.com/products/classic-2019
1497,"Haute Pièce","Jérémie Illouz","23.00 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/haute-piece-163060.jpg?v=1605022830,https://www.petitescaves.com/products/haute-piece-2015
1492,"Les Cormiers 2016","Sylvain Dittière","36.50 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/les-cormiers-2016-535007.jpg?v=1605020669,https://www.petitescaves.com/products/les-cormiers-2016
1491,"La Perlée","Sylvain Dittière","28.50 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/la-perlee-554020.jpg?v=1605007747,https://www.petitescaves.com/products/la-perlee-2017
1488,"Moenchberg Grand Cru Pinot Gris","Antoine Kreydenweiss","30.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/moenchberg-grand-cru-pinot-gris-810238.jpg?v=1605029562,https://www.petitescaves.com/products/moenchberg-grand-cru-pinot-gris-2016
1487,Crémant,"Antoine Kreydenweiss","18.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/cremant-610102.jpg?v=1605022078,https://www.petitescaves.com/products/cremant
1486,"Clos du Val d'Eléon","Antoine Kreydenweiss","21.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/clos-du-val-deleon-902883.jpg?v=1605029027,https://www.petitescaves.com/products/clos-du-val-deleon-2017
1484,"La Côte","H. et D. Barrault","15.40 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/la-cote-395123.jpg?v=1605022058,https://www.petitescaves.com/products/la-cote-2015
1476,"Altesse Clos de Beauregard","Luc Bauer","26.00 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/altesse-clos-de-beauregard-126943.jpg?v=1605020715,https://www.petitescaves.com/products/altesse-clos-de-beauregard-2015
1473,"Black Week ticket 2018",vendor-unknown,"10.00 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/black-week-ticket-2018-905835.jpg?v=1605021029,https://www.petitescaves.com/products/black-week-ticket-2018
1472,"Gift Voucher 100€",vendor-unknown,"100.00 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/gift-voucher-100eu-509426.jpg?v=1605012549,https://www.petitescaves.com/products/gift-voucher-100
1469,"Gift Voucher 50€",vendor-unknown,"50.00 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/gift-voucher-50eu-697135.jpg?v=1605003104,https://www.petitescaves.com/products/gift-voucher-50
1468,"La Belle Rouge","Marcel, Claire et Thomas Richaud","22.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/la-belle-rouge-104388.jpg?v=1605017859,https://www.petitescaves.com/products/la-belle-rouge-2015
1466,L'Etrati,"Hervé Souhaut","39.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/letrati-391688.jpg?v=1605006054,https://www.petitescaves.com/products/letrati-2018
1460,"Magnum Dessous de table","Catherine Riss","36.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/1460-alsace-catherine-riss-dessous-de-table-magnum-2018-r.png?v=1605111637,https://www.petitescaves.com/products/2018-magnum-dessous-de-table
1457,Blanc,"Hervé Souhaut","19.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/blanc-834084.jpg?v=1605009787,https://www.petitescaves.com/products/blanc-2026
1455,"Magnum Sainte Epine","Hervé Souhaut","105.00 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/magnum-sainte-epine-823960.jpg?v=1605010066,https://www.petitescaves.com/products/2018-magnum-sainte-epine
1452,Julien,"Jean-François Ganevat","54.50 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/julien-760457.jpg?v=1605023411,https://www.petitescaves.com/products/julien-2018
1451,"Magnum L'enfant Terrible","Jean-François Ganevat","90.00 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/magnum-lenfant-terrible-821404.jpg?v=1605002655,https://www.petitescaves.com/products/magnum-lenfant-terrible-2016
1449,"L'enfant Terrible","Jean-François Ganevat","40.00 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/lenfant-terrible-164587.jpg?v=1605013164,https://www.petitescaves.com/products/lenfant-terrible-2018
1447,"Cairanne rouge","Marcel, Claire et Thomas Richaud","19.00 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/cairanne-rouge-277984.jpg?v=1605021950,https://www.petitescaves.com/products/2018-13
1446,Celsius,"Isabelle et J-Yves Vantey","22.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/celsius-684318.jpg?v=1605004203,https://www.petitescaves.com/products/celsius-2018
1443,"Reynard sans soufre","Thierry Allemand","180.00 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/reynard-sans-soufre-269884.jpg?v=1605020706,https://www.petitescaves.com/products/reynard-sans-soufre-2014
1440,"Magnum Chaillot 2015","Thierry Allemand","240.00 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/magnum-chaillot-2015-594242.jpg?v=1605012871,https://www.petitescaves.com/products/magnum-chaillot-2015
1439,"Reynard 2014","Thierry Allemand","155.00 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/reynard-2014-421309.jpg?v=1605008955,https://www.petitescaves.com/products/reynard-2014
1434,"Rosé Brut Nature zéro dosage","Michel Drappier","42.50 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/rose-brut-nature-zero-dosage-210428.jpg?v=1605029287,https://www.petitescaves.com/products/rose-brut-nature-zero-dosage
1433,"Magnum Brut Nature sans soufre ajouté","Michel Drappier","94.00 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/magnum-brut-nature-sans-soufre-ajoute-916743.jpg?v=1605029612,https://www.petitescaves.com/products/brut-nature-without-sulfur-1
1431,"Saint Aubin Le Ban","Dominique Derain","36.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/saint-aubin-le-ban-240097.jpg?v=1605029638,https://www.petitescaves.com/products/le-ban-2017
1428,"Sur la Velle","Julien Altaber","40.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/sur-la-velle-139059.jpg?v=1605028974,https://www.petitescaves.com/products/sur-la-velle-2018
1417,Fontanilles,"Magali Terrier","10.30 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/fontanilles-411894.jpg?v=1605014259,https://www.petitescaves.com/products/fontanilles-2018
1403,Lurumea,"Pascale & Bixintxo Aphaule","18.00 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/lurumea-964129.jpg?v=1605016356,https://www.petitescaves.com/products/lurumea-2018
1398,"La Bohème","Marc Pesnot","15.00 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/la-boheme-838341.jpg?v=1605022510,https://www.petitescaves.com/products/la-boheme-2019
1385,"Magnum Crozes Hermitage rouge","Natacha Chave","37.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/magnum-crozes-hermitage-rouge-565634.jpg?v=1605007144,https://www.petitescaves.com/products/magnum-2018
1373,"Vent d'Ange","Thomas Pico","31.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/vent-dange-234975.jpg?v=1605012591,https://www.petitescaves.com/products/vent-dange-2017
1359,"Le Grand Blanc","André Genoux","18.50 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/le-grand-blanc-510514.jpg?v=1605010628,https://www.petitescaves.com/products/le-grand-blanc-2018
1358,"Côtes de Brouilly","Rémi Dufaitre","21.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/cotes-de-brouilly-539752.jpg?v=1605016858,https://www.petitescaves.com/products/cotes-de-brouilly-2019
1355,"Syrah VV","Isabelle Guiller, Henri et Antoine Montabonnet","24.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/syrah-vv-885520.jpg?v=1605006331,https://www.petitescaves.com/products/syrah-vv-2018
1348,Orthogneiss,"Fred Niger","15.80 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/orthogneiss-159183.jpg?v=1605021879,https://www.petitescaves.com/products/orthogneiss-2018
1345,Ange,"Fred Niger","35.50 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/ange-696902.jpg?v=1605012161,https://www.petitescaves.com/products/ange-2017
1344,"Morgon Côte du Py","Jean Foillard","24.80 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/morgon-cote-du-py-308009.jpg?v=1605022037,https://www.petitescaves.com/products/cote-du-py-2018
1342,Lalore,"Valérie Frison","43.50 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/lalore-274443.jpg?v=1605012153,https://www.petitescaves.com/products/lalore-2015
1340,"Juste Ciel !","Philippe Wies","20.50 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/juste-ciel-460783.jpg?v=1605021176,https://www.petitescaves.com/products/juste-ciel-2018
1335,"La Folle Blanche","Marc Pesnot","16.00 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/la-folle-blanche-522374.jpg?v=1605001945,https://www.petitescaves.com/products/la-folle-blanche-19
1331,"Grain et Granite","Charly Thevenet","18.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/grain-et-granite-743388.jpg?v=1605014066,https://www.petitescaves.com/products/grain-et-granite-2018
1318,"Aux Caudelayres","Paul Barre","13.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/aux-caudelayres-309262.jpg?v=1605014951,https://www.petitescaves.com/products/aux-caudelayres-2017
1316,"Coteau de Rosette","Alice et Olivier De Moor","47.00 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/coteau-de-rosette-232396.jpg?v=1605019186,https://www.petitescaves.com/products/coteau-de-rosettes-2017
1314,"Viti Vini Bibi","Benjamin Taillandier","13.20 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/viti-vini-bibi-376177.jpg?v=1605014083,https://www.petitescaves.com/products/viti-vini-bibi-2018
1313,"Grand Vin","Thierry Valette","33.21 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/grand-vin-584778.jpg?v=1605687688,https://www.petitescaves.com/products/grand-vin-2015
1312,"Cuvée Pervenche","Thierry Valette","18.00 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/cuvee-pervenche-562561.jpg?v=1605014383,https://www.petitescaves.com/products/cuvee-pervenche-2017
1311,"Lapin Blanc","Eric Dubois","24.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/lapin-blanc-195473.jpg?v=1605014825,https://www.petitescaves.com/products/lapin-blanc-2018
1305,Garance,"Famille Montanet","24.80 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/garance-513924.jpg?v=1605019667,https://www.petitescaves.com/products/garance-2017
1294,Futur,"Raphael Baissas De Chastenet","16.00 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/futur-425566.jpg?v=1605017942,https://www.petitescaves.com/products/futur-2019
1289,"Lumières des Sens","Jean-Pierre Robinot","33.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/lumieres-des-sens-545122.jpg?v=1605008233,https://www.petitescaves.com/products/lumieres-des-sens-2014
1287,"Spirit of Grolleau","Thomas Carsin","25.00 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/spirit-of-grolleau-499560.jpg?v=1605013818,https://www.petitescaves.com/products/spirit-of-grolleau-2015
1281,Réjouissances,"Sylvie Augereau","21.00 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/rejouissances-643644.jpg?v=1605021854,https://www.petitescaves.com/products/rejouissances-2019
1273,"Latitude Brut","Pierre et Sophie Larmandier","42.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/latitude-brut-348202.jpg?v=1605015525,https://www.petitescaves.com/products/latitude-brut
1269,Kopin,"Jean-François Ganevat","28.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/kopin-869305.jpg?v=1605017327,https://www.petitescaves.com/products/kopin-17
1268,"De Toute Beauté","Jean-François Ganevat","28.50 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/de-toute-beaute-902544.jpg?v=1605013131,https://www.petitescaves.com/products/de-toute-beaute
1267,"Magnum J'en veux encore","Jean-François Ganevat","70.00 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/magnum-jen-veux-encore-941431.jpg?v=1605015629,https://www.petitescaves.com/products/magnum-jen-veux-encore
1265,Poulprix,"Jean-François Ganevat","23.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/poulprix-830644.jpg?v=1605023578,https://www.petitescaves.com/products/poulprix
1260,"Magnum Marguerite","Jean-François Ganevat","115.00 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/magnum-marguerite-336905.jpg?v=1605014098,https://www.petitescaves.com/products/magnum-marguerite-2016
1259,"Magnum Les Vignes de mon Père","Jean-François Ganevat","260.00 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/1259-jura-domaine-ganevat-Les-Vignes-de-mon-Pere-magnum-2007-r.png?v=1605687838,https://www.petitescaves.com/products/2007-magnum-les-vignes-de-mon-pere
1258,"Magnum Chalasses Marnes bleues","Jean-François Ganevat","126.00 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/1258-jura-domaine-ganevat-Chalasses-Marnes-bleues-magnum-2016-r.png?v=1605687909,https://www.petitescaves.com/products/2016-magnum-chalasses-marnes-bleues
1257,"Magnum Florine","Jean-François Ganevat","85.00 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/magnum-florine-379585.jpg?v=1605018974,https://www.petitescaves.com/products/2016-magnum-florine
2260,"Bandol rouge","Françoise Dutheil de la Rochère","30.50 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/bandol-rouge-308932.jpg?v=1605015880,https://www.petitescaves.com/products/bandol-2017
1255,"Collection rouge","Françoise Dutheil de la Rochère","47.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/collection-rouge-970218.jpg?v=1605019830,https://www.petitescaves.com/products/collection-2016
1253,"Bianco Pri","Sauro Maule","20.50 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/bianco-pri-583678.jpg?v=1605005382,https://www.petitescaves.com/products/bianco-pri-2017
1252,"Rosso di Montalcino","Margherita et Francesca Padovani","31.00 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/rosso-di-montalcino-691438.jpg?v=1605006062,https://www.petitescaves.com/products/rosso-di-montalcino
1250,Sgarzon,"Elisabetta Foradori","40.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/sgarzon-391391.jpg?v=1605017875,https://www.petitescaves.com/products/sgarzon-2018
1249,Teroldego,"Elisabetta Foradori","25.00 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/teroldego-505960.jpg?v=1605014387,https://www.petitescaves.com/products/teroldego-2018
1247,"Magnum L'enfant Terrible","Jean-François Ganevat","88.00 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/magnum-lenfant-terrible-156912.jpg?v=1605004174,https://www.petitescaves.com/products/2018-magnum-lenfant-terrible
1246,Frappato,"Arianna Occhipinti","39.00 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/frappato-719106.jpg?v=1605022719,https://www.petitescaves.com/products/frappato-2017
1243,"Magnum Empreinte","Catherine Riss","43.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/1243-alsace-Catherine-Riss-empreinte-magnum-2018-r.png?v=1605111170,https://www.petitescaves.com/products/2018-magnum-empreinte
1240,"De grès ou de force","Catherine Riss","15.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/1240-alsace-riss-de-gres-ou-de-force-2018-r.png?v=1605110870,https://www.petitescaves.com/products/de-gres-ou-de-force-2018
1235,"A Griffes Acérées (riesling)","Christophe Lindenlaub","14.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/a-griffes-acerees-riesling-384187.jpg?v=1605029144,https://www.petitescaves.com/products/2017-a-griffes-acerees-riesling
1231,"2017 Magnum Reynard","Thierry Allemand","280.00 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/2017-magnum-reynard-916631.jpg?v=1605007609,https://www.petitescaves.com/products/2017-magnum-reynard
1230,"Reynard 2015","Thierry Allemand","145.00 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/reynard-2015-741722.jpg?v=1605019358,https://www.petitescaves.com/products/reynard-2015
1229,"Chaillot 2015","Thierry Allemand","130.00 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/chaillot-2015-711097.jpg?v=1605013380,https://www.petitescaves.com/products/chaillot-2015
1221,"Manganite rouge","Julien Guillot","42.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/manganite-rouge-320153.jpg?v=1605002828,https://www.petitescaves.com/products/manganite-2018
1218,"Magnum Villages","Philippe Valette","46.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/magnum-villages-817101.jpg?v=1605029004,https://www.petitescaves.com/products/magnum-villages-2017
1212,Clarevallis,"Michel Drappier","45.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/clarevallis-882416.jpg?v=1605028926,https://www.petitescaves.com/products/clarevallis
1211,"Brut Nature Sans Soufre Ajouté","Michel Drappier","44.50 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/brut-nature-sans-soufre-ajoute-244681.jpg?v=1605029097,https://www.petitescaves.com/products/brut-nature-without-sulfur
1210,"Brut Nature","Michel Drappier","37.00 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/brut-nature-797644.jpg?v=1605029000,https://www.petitescaves.com/products/brut-nature
1209,"Magnum Les Vignes de Montgueux","Emmanuel Lassaigne","79.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/magnum-les-vignes-de-montgueux-464965.jpg?v=1605016842,https://www.petitescaves.com/products/magnum-les-vignes-de-montgueux
1207,Hanami,"Sebastien Bobinet","17.10 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/hanami-755394.jpg?v=1605010235,https://www.petitescaves.com/products/hanami-2019
1204,"Greta Carbo","Sebastien Bobinet","36.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/greta-carbo-214650.jpg?v=1605003814,https://www.petitescaves.com/products/greta-carbo-2016
1200,"La Compagnon","Xavier et Mathieu Ledogar","14.30 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/la-compagnon-385249.jpg?v=1605020506,https://www.petitescaves.com/products/la-compagnon-2018
1197,Bufentis,"Benjamin Taillandier","16.00 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/bufentis-535982.jpg?v=1605021647,https://www.petitescaves.com/products/bufentis-2017
1193,"Magnum Le Ginglet","Philippe Bornard","69.90 €",https://cdn.shopify.com/s/files/1/0459/2871/0305/products/1193-jura-domaine-bornard-magnum-2016-le-ginglet-r.png?v=1605112035,https://www.petitescaves.com/products/magnum-2016-le-ginglet
